store_id,product_id,category,week_start,opening_stock,units_received,spoilage_units,units_sold,closing_stock,stockout_flag,lost_sales_units,reorder_point,safety_stock,supplier_id
S015,P009,Packaged Foods,2025-05-12,21,0.0,0,21,0,1,11,41,10,SUP003
S008,P014,Beverages,2025-04-07,70,0.0,0,22,48,0,0,42,7,SUP006
S002,P003,Perishables,2025-11-10,318,0.0,11,32,275,0,0,92,15,SUP001
S015,P030,Personal Care,2025-03-03,135,96.0,0,57,78,0,0,83,14,SUP010
S007,P018,Beverages,2025-03-10,187,172.0,1,60,126,0,0,121,20,SUP006
S006,P015,Beverages,2025-10-20,206,0.0,1,48,157,0,0,134,17,SUP005
S002,P012,Packaged Foods,2025-07-14,93,0.0,0,15,78,0,0,59,7,SUP004
S006,P016,Beverages,2025-02-24,347,0.0,1,65,281,0,0,146,24,SUP006
S012,P011,Packaged Foods,2025-11-03,40,0.0,0,20,20,0,0,37,9,SUP003
S015,P020,Household Essentials,2025-01-27,129,79.0,0,17,112,0,0,44,7,SUP008
S014,P015,Beverages,2025-12-22,133,0.0,1,35,97,0,0,123,15,SUP005
S007,P015,Beverages,2025-11-10,340,0.0,1,36,303,0,0,112,14,SUP005
S013,P016,Beverages,2025-10-20,290,240.0,1,106,183,0,0,207,34,SUP006
S015,P025,Personal Care,2025-07-28,144,129.0,0,38,106,0,0,102,13,SUP009
S009,P003,Perishables,2025-12-29,244,0.0,9,62,173,0,0,144,24,SUP001
S002,P004,Perishables,2025-08-11,407,0.0,20,53,334,0,0,184,23,SUP002
S008,P020,Household Essentials,2025-09-08,51,0.0,0,11,40,0,0,26,4,SUP008
S013,P003,Perishables,2025-07-21,164,0.0,6,38,120,0,0,129,22,SUP001
S014,P029,Personal Care,2025-03-17,140,0.0,0,20,120,0,0,57,7,SUP009
S003,P019,Household Essentials,2025-12-15,114,61.0,0,37,77,0,0,61,15,SUP007
S009,P029,Personal Care,2025-11-10,417,181.0,0,23,394,0,0,98,12,SUP009
S011,P016,Beverages,2025-10-20,204,0.0,1,50,153,0,0,130,22,SUP006
S009,P029,Personal Care,2025-06-16,401,0.0,0,27,374,0,0,98,12,SUP009
S011,P013,Beverages,2025-01-27,122,101.0,0,22,100,0,0,84,10,SUP005
S012,P026,Personal Care,2025-10-13,78,0.0,0,43,35,0,0,74,12,SUP010
S005,P011,Packaged Foods,2025-02-10,298,0.0,0,82,216,0,0,109,27,SUP003
S009,P023,Household Essentials,2025-01-06,151,0.0,0,88,63,0,0,121,30,SUP007
S003,P008,Packaged Foods,2025-11-17,674,0.0,1,30,643,0,0,115,14,SUP004
S008,P013,Beverages,2025-03-10,141,0.0,0,18,123,0,0,51,6,SUP005
S014,P012,Packaged Foods,2025-01-13,38,0.0,0,14,24,0,0,54,7,SUP004
S013,P011,Packaged Foods,2025-08-18,260,195.0,0,61,199,0,0,108,27,SUP003
S016,P017,Beverages,2025-05-05,271,0.0,1,33,237,0,0,96,12,SUP005
S001,P023,Household Essentials,2025-04-14,219,191.0,0,91,128,0,0,117,29,SUP007
S008,P021,Household Essentials,2025-11-24,101,0.0,0,22,79,0,0,52,13,SUP007
S015,P007,Packaged Foods,2025-07-14,53,0.0,0,37,16,0,0,40,10,SUP003
S006,P017,Beverages,2025-02-03,501,285.0,3,82,416,0,0,185,23,SUP005
S009,P012,Packaged Foods,2025-01-27,12,0.0,0,12,0,1,14,92,12,SUP004
S011,P014,Beverages,2025-05-26,110,87.0,0,28,82,0,0,69,11,SUP006
S006,P026,Personal Care,2025-06-16,629,273.0,1,54,574,0,0,152,25,SUP010
S003,P026,Personal Care,2025-02-24,152,0.0,0,68,84,0,0,149,25,SUP010
S014,P006,Perishables,2025-08-04,253,139.0,13,33,207,0,0,99,12,SUP002
S006,P010,Packaged Foods,2025-06-16,361,0.0,1,24,336,0,0,93,12,SUP004
S001,P027,Personal Care,2025-02-24,789,0.0,4,65,720,0,0,228,29,SUP009
S014,P027,Personal Care,2025-01-27,185,174.0,1,33,151,0,0,138,17,SUP009
S016,P020,Household Essentials,2025-01-27,69,43.0,0,12,57,0,0,25,4,SUP008
S012,P028,Personal Care,2025-03-31,87,0.0,0,31,56,0,0,67,11,SUP010
S004,P025,Personal Care,2025-09-22,37,0.0,0,11,26,0,0,53,7,SUP009
S006,P007,Packaged Foods,2025-02-24,101,0.0,0,28,73,0,0,43,11,SUP003
S014,P007,Packaged Foods,2025-10-13,75,57.0,0,38,37,0,0,40,10,SUP003
S007,P015,Beverages,2025-09-22,53,0.0,0,35,18,0,0,112,14,SUP005
S010,P014,Beverages,2025-06-09,104,0.0,0,27,77,0,0,71,12,SUP006
S002,P027,Personal Care,2025-09-29,434,244.0,2,61,371,0,0,150,19,SUP009
S001,P018,Beverages,2025-03-31,908,0.0,4,98,806,0,0,221,37,SUP006
S010,P012,Packaged Foods,2025-12-29,211,0.0,0,19,192,0,0,54,7,SUP004
S002,P011,Packaged Foods,2025-02-17,170,0.0,0,47,123,0,0,76,19,SUP003
S001,P001,Perishables,2025-08-25,147,0.0,6,76,65,0,0,170,28,SUP001
S003,P025,Personal Care,2025-03-31,192,0.0,0,26,166,0,0,107,13,SUP009
S006,P003,Perishables,2025-07-21,193,0.0,7,34,152,0,0,91,15,SUP001
S012,P018,Beverages,2025-08-11,98,0.0,0,17,81,0,0,71,12,SUP006
S007,P008,Packaged Foods,2025-11-24,114,0.0,0,23,91,0,0,99,12,SUP004
S008,P005,Perishables,2025-06-09,217,79.0,13,31,173,0,0,69,12,SUP001
S016,P009,Packaged Foods,2025-02-24,43,34.0,0,17,26,0,0,23,6,SUP003
S012,P028,Personal Care,2025-09-01,77,0.0,0,32,45,0,0,67,11,SUP010
S007,P010,Packaged Foods,2025-12-22,361,87.0,1,22,338,0,0,78,10,SUP004
S002,P006,Perishables,2025-02-24,448,0.0,22,41,385,0,0,108,14,SUP002
S012,P015,Beverages,2025-09-01,162,0.0,1,16,145,0,0,66,8,SUP005
S004,P018,Beverages,2025-06-23,323,0.0,1,28,294,0,0,70,12,SUP006
S009,P012,Packaged Foods,2025-06-16,130,109.0,0,29,101,0,0,92,12,SUP004
S014,P029,Personal Care,2025-06-02,294,73.0,0,20,274,0,0,57,7,SUP009
S009,P027,Personal Care,2025-12-08,936,0.0,5,65,866,0,0,236,29,SUP009
S002,P008,Packaged Foods,2025-07-07,273,0.0,1,29,243,0,0,118,15,SUP004
S003,P025,Personal Care,2025-12-01,56,0.0,0,31,25,0,0,107,13,SUP009
S015,P020,Household Essentials,2025-04-28,66,59.0,0,18,48,0,0,44,7,SUP008
S006,P019,Household Essentials,2025-11-03,138,0.0,0,30,108,0,0,62,16,SUP007
S009,P006,Perishables,2025-09-01,380,0.0,19,52,309,0,0,170,21,SUP002
S009,P025,Personal Care,2025-09-01,823,205.0,2,57,764,0,0,172,22,SUP009
S002,P006,Perishables,2025-05-05,258,156.0,13,40,205,0,0,108,14,SUP002
S015,P027,Personal Care,2025-11-03,61,0.0,0,33,28,0,0,139,17,SUP009
S011,P004,Perishables,2025-05-05,452,298.0,23,47,382,0,0,164,20,SUP002
S006,P011,Packaged Foods,2025-04-14,142,95.0,0,62,80,0,0,76,19,SUP003
S016,P018,Beverages,2025-07-28,267,0.0,1,28,238,0,0,75,12,SUP006
S011,P017,Beverages,2025-01-20,93,0.0,0,55,38,0,0,165,21,SUP005
S007,P024,Household Essentials,2025-07-07,80,0.0,0,26,54,0,0,66,11,SUP008
S012,P029,Personal Care,2025-04-07,48,0.0,0,11,37,0,0,30,4,SUP009
S005,P017,Beverages,2025-07-21,250,0.0,1,84,165,0,0,264,33,SUP005
S015,P004,Perishables,2025-08-25,368,0.0,18,44,306,0,0,171,21,SUP002
S014,P026,Personal Care,2025-07-14,124,0.0,0,61,63,0,0,140,23,SUP010
S010,P025,Personal Care,2025-06-30,431,0.0,1,33,397,0,0,101,13,SUP009
S012,P010,Packaged Foods,2025-11-24,73,0.0,0,12,61,0,0,45,6,SUP004
S012,P006,Perishables,2025-05-19,176,0.0,9,19,148,0,0,53,7,SUP002
S014,P002,Perishables,2025-07-28,102,80.0,5,24,73,0,0,73,9,SUP002
S009,P007,Packaged Foods,2025-02-10,127,87.0,0,50,77,0,0,68,17,SUP003
S010,P008,Packaged Foods,2025-08-04,457,216.0,1,30,426,0,0,109,14,SUP004
S006,P003,Perishables,2025-01-06,106,0.0,4,40,62,0,0,91,15,SUP001
S013,P012,Packaged Foods,2025-11-10,86,0.0,0,21,65,0,0,83,10,SUP004
S008,P006,Perishables,2025-09-08,145,0.0,7,18,120,0,0,59,7,SUP002
S003,P026,Personal Care,2025-03-24,730,298.0,1,54,675,0,0,149,25,SUP010
S015,P012,Packaged Foods,2025-03-17,134,0.0,0,21,113,0,0,54,7,SUP004
S008,P016,Beverages,2025-08-25,256,0.0,1,24,231,0,0,80,13,SUP006
S006,P011,Packaged Foods,2025-10-20,142,94.0,0,79,63,0,0,76,19,SUP003
S003,P028,Personal Care,2025-03-24,447,142.0,0,66,381,0,0,135,22,SUP010
S016,P007,Packaged Foods,2025-07-14,54,0.0,0,16,38,0,0,22,6,SUP003
S002,P011,Packaged Foods,2025-01-27,22,0.0,0,22,0,1,30,76,19,SUP003
S008,P024,Household Essentials,2025-03-10,68,61.0,0,23,45,0,0,43,7,SUP008
S010,P008,Packaged Foods,2025-07-21,146,137.0,0,38,108,0,0,109,14,SUP004
S016,P011,Packaged Foods,2025-11-10,32,0.0,0,14,18,0,0,39,10,SUP003
S016,P017,Beverages,2025-12-29,201,0.0,1,33,167,0,0,96,12,SUP005
S002,P019,Household Essentials,2025-02-10,117,77.0,0,49,68,0,0,62,16,SUP007
S007,P024,Household Essentials,2025-12-29,192,112.0,0,25,167,0,0,66,11,SUP008
S011,P028,Personal Care,2025-01-13,99,0.0,0,60,39,0,0,123,20,SUP010
S011,P016,Beverages,2025-02-17,182,0.0,1,60,121,0,0,130,22,SUP006
S001,P009,Packaged Foods,2025-01-06,85,0.0,0,44,41,0,0,68,17,SUP003
S003,P016,Beverages,2025-07-14,144,0.0,0,62,82,0,0,143,24,SUP006
S013,P027,Personal Care,2025-11-17,187,0.0,1,71,115,0,0,212,26,SUP009
S005,P030,Personal Care,2025-07-28,196,0.0,0,42,154,0,0,127,21,SUP010
S009,P022,Household Essentials,2025-11-17,555,0.0,0,68,487,0,0,235,39,SUP008
S009,P013,Beverages,2025-01-27,207,186.0,0,57,150,0,0,147,18,SUP005
S008,P020,Household Essentials,2025-10-20,58,0.0,0,15,43,0,0,26,4,SUP008
S002,P013,Beverages,2025-12-15,299,0.0,0,29,270,0,0,94,12,SUP005
S011,P029,Personal Care,2025-11-10,63,0.0,0,16,47,0,0,56,7,SUP009
S016,P018,Beverages,2025-04-21,109,88.0,0,35,74,0,0,75,12,SUP006
S013,P028,Personal Care,2025-03-10,311,266.0,0,88,223,0,0,195,32,SUP010
S002,P023,Household Essentials,2025-01-20,108,0.0,0,52,56,0,0,77,19,SUP007
S012,P009,Packaged Foods,2025-07-28,29,0.0,0,14,15,0,0,22,5,SUP003
S001,P011,Packaged Foods,2025-06-30,122,0.0,0,77,45,0,0,116,29,SUP003
S016,P024,Household Essentials,2025-01-06,48,0.0,0,15,33,0,0,41,7,SUP008
S011,P015,Beverages,2025-03-17,440,0.0,2,60,378,0,0,120,15,SUP005
S012,P021,Household Essentials,2025-12-15,88,60.0,0,25,63,0,0,47,12,SUP007
S016,P011,Packaged Foods,2025-03-24,46,0.0,0,30,16,0,0,39,10,SUP003
S008,P023,Household Essentials,2025-04-28,78,37.0,0,33,45,0,0,42,10,SUP007
S004,P028,Personal Care,2025-12-15,161,0.0,0,27,134,0,0,66,11,SUP010
S009,P026,Personal Care,2025-04-21,599,0.0,1,115,483,0,0,239,40,SUP010
S011,P014,Beverages,2025-10-13,40,0.0,0,38,2,0,0,69,11,SUP006
S013,P023,Household Essentials,2025-09-29,129,0.0,0,69,60,0,0,108,27,SUP007
S006,P015,Beverages,2025-10-13,242,0.0,1,35,206,0,0,134,17,SUP005
S016,P004,Perishables,2025-05-12,122,122.0,6,26,90,0,0,95,12,SUP002
S005,P011,Packaged Foods,2025-02-03,355,355.0,0,57,298,0,0,109,27,SUP003
S007,P003,Perishables,2025-06-30,208,0.0,7,29,172,0,0,76,13,SUP001
S005,P002,Perishables,2025-03-31,108,0.0,5,43,60,0,0,113,14,SUP002
S012,P023,Household Essentials,2025-06-16,39,0.0,0,23,16,0,0,37,9,SUP007
S006,P004,Perishables,2025-03-24,410,0.0,20,43,347,0,0,183,23,SUP002
S015,P024,Household Essentials,2025-06-02,91,0.0,0,32,59,0,0,73,12,SUP008
S015,P021,Household Essentials,2025-06-09,95,0.0,0,67,28,0,0,90,22,SUP007
S013,P027,Personal Care,2025-04-28,274,262.0,1,83,190,0,0,212,26,SUP009
S003,P007,Packaged Foods,2025-02-10,107,0.0,0,25,82,0,0,42,11,SUP003
S004,P018,Beverages,2025-10-20,44,0.0,0,27,17,0,0,70,12,SUP006
S013,P013,Beverages,2025-06-09,642,0.0,1,47,594,0,0,132,17,SUP005
S011,P026,Personal Care,2025-01-27,366,216.0,1,56,309,0,0,136,23,SUP010
S006,P025,Personal Care,2025-04-28,194,0.0,0,39,155,0,0,109,14,SUP009
S015,P027,Personal Care,2025-12-08,819,0.0,4,45,770,0,0,139,17,SUP009
S008,P005,Perishables,2025-04-28,188,0.0,11,35,142,0,0,69,12,SUP001
S015,P021,Household Essentials,2025-08-25,221,0.0,0,48,173,0,0,90,22,SUP007
S007,P005,Perishables,2025-12-15,268,163.0,16,48,204,0,0,107,18,SUP001
S014,P006,Perishables,2025-07-21,65,0.0,3,34,28,0,0,99,12,SUP002
S004,P001,Perishables,2025-06-30,78,71.0,3,18,57,0,0,54,9,SUP001
S008,P030,Personal Care,2025-04-14,139,89.0,0,22,117,0,0,48,8,SUP010
S006,P024,Household Essentials,2025-03-17,241,151.0,0,31,210,0,0,79,13,SUP008
S009,P014,Beverages,2025-09-15,83,0.0,0,52,31,0,0,122,20,SUP006
S004,P007,Packaged Foods,2025-04-14,25,0.0,0,17,8,0,0,21,5,SUP003
S001,P001,Perishables,2025-08-18,214,0.0,8,59,147,0,0,170,28,SUP001
S002,P029,Personal Care,2025-07-28,60,0.0,0,19,41,0,0,62,8,SUP009
S015,P017,Beverages,2025-07-21,519,0.0,3,59,457,0,0,172,22,SUP005
S009,P027,Personal Care,2025-11-24,1070,464.0,5,76,989,0,0,236,29,SUP009
S014,P026,Personal Care,2025-08-25,171,0.0,0,55,116,0,0,140,23,SUP010
S007,P014,Beverages,2025-10-06,122,0.0,0,35,87,0,0,65,11,SUP006
S009,P010,Packaged Foods,2025-03-10,419,0.0,1,47,371,0,0,146,18,SUP004
S013,P006,Perishables,2025-01-27,219,195.0,11,43,165,0,0,152,19,SUP002
S010,P019,Household Essentials,2025-01-06,71,0.0,0,32,39,0,0,57,14,SUP007
S005,P017,Beverages,2025-10-27,176,0.0,1,80,95,0,0,264,33,SUP005
S009,P027,Personal Care,2025-12-01,989,0.0,5,48,936,0,0,236,29,SUP009
S005,P025,Personal Care,2025-02-17,592,0.0,1,52,539,0,0,156,20,SUP009
S005,P030,Personal Care,2025-09-01,302,0.0,0,57,245,0,0,127,21,SUP010
S009,P019,Household Essentials,2025-05-26,136,0.0,0,66,70,0,0,98,24,SUP007
S006,P029,Personal Care,2025-01-13,53,0.0,0,24,29,0,0,62,8,SUP009
S001,P001,Perishables,2025-07-14,147,0.0,6,77,64,0,0,170,28,SUP001
S008,P018,Beverages,2025-08-18,92,0.0,0,33,59,0,0,79,13,SUP006
S001,P009,Packaged Foods,2025-12-08,135,0.0,0,38,97,0,0,68,17,SUP003
S002,P006,Perishables,2025-01-13,87,0.0,4,36,47,0,0,108,14,SUP002
S016,P017,Beverages,2025-06-09,98,0.0,0,23,75,0,0,96,12,SUP005
S005,P015,Beverages,2025-09-15,297,252.0,1,61,235,0,0,192,24,SUP005
S001,P029,Personal Care,2025-05-05,130,109.0,0,35,95,0,0,95,12,SUP009
S008,P030,Personal Care,2025-10-13,26,0.0,0,25,1,0,0,48,8,SUP010
S016,P008,Packaged Foods,2025-12-08,163,88.0,0,20,143,0,0,61,8,SUP004
S015,P018,Beverages,2025-09-29,152,0.0,1,63,88,0,0,135,22,SUP006
S011,P009,Packaged Foods,2025-09-08,51,0.0,0,20,31,0,0,40,10,SUP003
S006,P009,Packaged Foods,2025-06-23,57,0.0,0,29,28,0,0,44,11,SUP003
S003,P009,Packaged Foods,2025-07-14,81,50.0,0,25,56,0,0,43,11,SUP003
S010,P012,Packaged Foods,2025-06-02,204,103.0,0,22,182,0,0,54,7,SUP004
S006,P022,Household Essentials,2025-03-24,348,0.0,0,61,287,0,0,149,25,SUP008
S012,P023,Household Essentials,2025-09-15,69,40.0,0,18,51,0,0,37,9,SUP007
S001,P006,Perishables,2025-11-17,420,233.0,21,42,357,0,0,164,21,SUP002
S004,P004,Perishables,2025-10-06,139,0.0,7,29,103,0,0,89,11,SUP002
S012,P009,Packaged Foods,2025-08-04,41,26.0,0,15,26,0,0,22,5,SUP003
S009,P023,Household Essentials,2025-03-24,227,0.0,0,111,116,0,0,121,30,SUP007
S012,P005,Perishables,2025-11-10,150,0.0,9,27,114,0,0,62,10,SUP001
S014,P015,Beverages,2025-06-09,675,0.0,3,41,631,0,0,123,15,SUP005
S013,P028,Personal Care,2025-02-03,483,0.0,0,61,422,0,0,195,32,SUP010
S005,P010,Packaged Foods,2025-03-24,247,0.0,1,42,204,0,0,133,17,SUP004
S002,P010,Packaged Foods,2025-05-26,536,192.0,2,26,508,0,0,93,12,SUP004
S002,P026,Personal Care,2025-02-10,589,0.0,1,65,523,0,0,152,25,SUP010
S001,P001,Perishables,2025-10-27,273,263.0,10,69,194,0,0,170,28,SUP001
S005,P011,Packaged Foods,2025-06-02,204,170.0,0,83,121,0,0,109,27,SUP003
S001,P029,Personal Care,2025-03-03,310,0.0,0,37,273,0,0,95,12,SUP009
S009,P023,Household Essentials,2025-05-19,144,0.0,0,94,50,0,0,121,30,SUP007
S005,P020,Household Essentials,2025-09-08,72,0.0,0,20,52,0,0,68,11,SUP008
S004,P030,Personal Care,2025-05-19,47,0.0,0,26,21,0,0,43,7,SUP010
S009,P024,Household Essentials,2025-07-28,200,0.0,0,41,159,0,0,124,21,SUP008
S006,P029,Personal Care,2025-03-10,261,0.0,0,21,240,0,0,62,8,SUP009
S006,P024,Household Essentials,2025-01-06,92,0.0,0,25,67,0,0,79,13,SUP008
S015,P021,Household Essentials,2025-05-05,110,0.0,0,56,54,0,0,90,22,SUP007
S003,P002,Perishables,2025-10-13,41,0.0,2,34,5,0,0,78,10,SUP002
S006,P009,Packaged Foods,2025-09-29,61,0.0,0,31,30,0,0,44,11,SUP003
S016,P002,Perishables,2025-01-20,12,0.0,1,10,1,0,0,41,5,SUP002
S016,P020,Household Essentials,2025-05-12,83,26.0,0,11,72,0,0,25,4,SUP008
S001,P011,Packaged Foods,2025-09-22,146,0.0,0,60,86,0,0,116,29,SUP003
S009,P023,Household Essentials,2025-09-29,149,0.0,0,97,52,0,0,121,30,SUP007
S002,P021,Household Essentials,2025-05-05,127,0.0,0,76,51,0,0,97,24,SUP007
S006,P022,Household Essentials,2025-06-02,229,173.0,0,82,147,0,0,149,25,SUP008
S002,P010,Packaged Foods,2025-06-16,437,0.0,1,26,410,0,0,93,12,SUP004
S002,P003,Perishables,2025-12-22,68,0.0,2,33,33,0,0,92,15,SUP001
S013,P006,Perishables,2025-08-18,379,0.0,19,36,324,0,0,152,19,SUP002
S014,P010,Packaged Foods,2025-05-12,136,0.0,0,35,101,0,0,85,11,SUP004
S012,P021,Household Essentials,2025-05-19,88,45.0,0,27,61,0,0,47,12,SUP007
S004,P008,Packaged Foods,2025-03-10,158,0.0,0,18,140,0,0,57,7,SUP004
S006,P003,Perishables,2025-10-06,137,115.0,5,46,86,0,0,91,15,SUP001
S016,P020,Household Essentials,2025-07-21,47,0.0,0,10,37,0,0,25,4,SUP008
S005,P005,Perishables,2025-03-17,463,315.0,28,82,353,0,0,182,30,SUP001
S001,P016,Beverages,2025-05-12,361,298.0,1,81,279,0,0,223,37,SUP006
S014,P002,Perishables,2025-09-29,77,0.0,3,28,46,0,0,73,9,SUP002
S006,P030,Personal Care,2025-01-20,135,101.0,0,32,103,0,0,89,15,SUP010
S008,P014,Beverages,2025-12-15,62,0.0,0,16,46,0,0,42,7,SUP006
S001,P012,Packaged Foods,2025-02-10,377,165.0,1,34,342,0,0,89,11,SUP004
S015,P027,Personal Care,2025-10-20,151,0.0,1,51,99,0,0,139,17,SUP009
S016,P015,Beverages,2025-03-10,258,0.0,1,24,233,0,0,69,9,SUP005
S008,P020,Household Essentials,2025-10-13,71,44.0,0,13,58,0,0,26,4,SUP008
S002,P020,Household Essentials,2025-05-12,214,96.0,0,24,190,0,0,48,8,SUP008
S014,P006,Perishables,2025-05-05,235,148.0,12,32,191,0,0,99,12,SUP002
S012,P009,Packaged Foods,2025-11-03,70,70.0,0,11,59,0,0,22,5,SUP003
S001,P013,Beverages,2025-08-04,512,0.0,1,36,475,0,0,143,18,SUP005
S003,P009,Packaged Foods,2025-08-04,53,48.0,0,26,27,0,0,43,11,SUP003
S015,P029,Personal Care,2025-02-10,252,114.0,0,19,233,0,0,58,7,SUP009
S007,P002,Perishables,2025-03-31,123,0.0,6,23,94,0,0,66,8,SUP002
S014,P021,Household Essentials,2025-03-10,166,114.0,0,45,121,0,0,89,22,SUP007
S005,P017,Beverages,2025-04-28,164,0.0,1,82,81,0,0,264,33,SUP005
S011,P010,Packaged Foods,2025-12-15,100,0.0,0,21,79,0,0,83,10,SUP004
S015,P013,Beverages,2025-04-14,116,0.0,0,25,91,0,0,87,11,SUP005
S010,P023,Household Essentials,2025-12-15,93,0.0,0,36,57,0,0,71,18,SUP007
S012,P014,Beverages,2025-07-07,66,0.0,0,14,52,0,0,38,6,SUP006
S008,P005,Perishables,2025-06-30,100,0.0,6,31,63,0,0,69,12,SUP001
S014,P022,Household Essentials,2025-04-21,75,0.0,0,55,20,0,0,137,23,SUP008
S004,P008,Packaged Foods,2025-03-31,100,0.0,0,16,84,0,0,57,7,SUP004
S002,P030,Personal Care,2025-12-01,187,0.0,0,32,155,0,0,89,15,SUP010
S015,P029,Personal Care,2025-09-22,184,0.0,0,17,167,0,0,58,7,SUP009
S006,P029,Personal Care,2025-05-26,28,0.0,0,24,4,0,0,62,8,SUP009
S009,P029,Personal Care,2025-10-13,82,0.0,0,27,55,0,0,98,12,SUP009
S002,P022,Household Essentials,2025-02-24,184,0.0,0,66,118,0,0,149,25,SUP008
S015,P017,Beverages,2025-01-06,194,0.0,1,53,140,0,0,172,22,SUP005
S002,P027,Personal Care,2025-04-07,189,0.0,1,47,141,0,0,150,19,SUP009
S014,P029,Personal Care,2025-12-08,198,0.0,0,18,180,0,0,57,7,SUP009
S007,P018,Beverages,2025-12-08,123,0.0,0,47,76,0,0,121,20,SUP006
S006,P026,Personal Care,2025-12-08,442,254.0,1,69,372,0,0,152,25,SUP010
S002,P020,Household Essentials,2025-09-01,80,0.0,0,20,60,0,0,48,8,SUP008
S004,P028,Personal Care,2025-02-03,156,0.0,0,25,131,0,0,66,11,SUP010
S006,P029,Personal Care,2025-03-17,240,0.0,0,20,220,0,0,62,8,SUP009
S015,P012,Packaged Foods,2025-09-29,164,0.0,0,23,141,0,0,54,7,SUP004
S015,P014,Beverages,2025-07-21,260,0.0,1,27,232,0,0,72,12,SUP006
S015,P028,Personal Care,2025-08-18,346,209.0,0,43,303,0,0,128,21,SUP010
S015,P009,Packaged Foods,2025-02-17,45,0.0,0,33,12,0,0,41,10,SUP003
S012,P028,Personal Care,2025-12-01,127,0.0,0,22,105,0,0,67,11,SUP010
S002,P027,Personal Care,2025-03-31,242,0.0,1,52,189,0,0,150,19,SUP009
S001,P009,Packaged Foods,2025-01-27,127,68.0,0,47,80,0,0,68,17,SUP003
S004,P023,Household Essentials,2025-03-03,46,0.0,0,25,21,0,0,37,9,SUP007
S008,P021,Household Essentials,2025-02-03,69,0.0,0,33,36,0,0,52,13,SUP007
S003,P012,Packaged Foods,2025-11-24,278,71.0,1,16,261,0,0,57,7,SUP004
S010,P018,Beverages,2025-05-26,236,0.0,1,66,169,0,0,134,22,SUP006
S010,P023,Household Essentials,2025-03-10,74,0.0,0,55,19,0,0,71,18,SUP007
S015,P014,Beverages,2025-06-30,210,210.0,1,26,183,0,0,72,12,SUP006
S016,P020,Household Essentials,2025-02-10,46,0.0,0,10,36,0,0,25,4,SUP008
S001,P027,Personal Care,2025-03-03,720,0.0,4,77,639,0,0,228,29,SUP009
S003,P009,Packaged Foods,2025-09-15,81,48.0,0,26,55,0,0,43,11,SUP003
S003,P022,Household Essentials,2025-12-01,239,0.0,0,45,194,0,0,146,24,SUP008
S012,P022,Household Essentials,2025-07-07,92,0.0,0,28,64,0,0,73,12,SUP008
S011,P026,Personal Care,2025-10-13,290,0.0,1,83,206,0,0,136,23,SUP010
S008,P007,Packaged Foods,2025-02-10,61,0.0,0,19,42,0,0,23,6,SUP003
S005,P017,Beverages,2025-05-12,678,381.0,3,109,566,0,0,264,33,SUP005
S003,P002,Perishables,2025-09-15,159,0.0,7,18,134,0,0,78,10,SUP002
S016,P017,Beverages,2025-06-02,136,0.0,1,37,98,0,0,96,12,SUP005
S009,P021,Household Essentials,2025-04-21,285,0.0,0,116,169,0,0,152,38,SUP007
S008,P011,Packaged Foods,2025-02-17,131,0.0,0,33,98,0,0,41,10,SUP003
S007,P028,Personal Care,2025-03-24,185,0.0,0,41,144,0,0,115,19,SUP010
S007,P002,Perishables,2025-02-10,279,132.0,13,27,239,0,0,66,8,SUP002
S012,P026,Personal Care,2025-03-10,108,84.0,0,33,75,0,0,74,12,SUP010
S001,P001,Perishables,2025-08-04,377,0.0,14,63,300,0,0,170,28,SUP001
S014,P020,Household Essentials,2025-05-19,36,0.0,0,22,14,0,0,44,7,SUP008
S013,P018,Beverages,2025-03-31,541,321.0,2,81,458,0,0,205,34,SUP006
S004,P030,Personal Care,2025-06-16,114,0.0,0,19,95,0,0,43,7,SUP010
S013,P004,Perishables,2025-12-08,389,0.0,19,79,291,0,0,260,32,SUP002
S005,P018,Beverages,2025-10-13,599,246.0,2,94,503,0,0,207,34,SUP006
S005,P024,Household Essentials,2025-03-17,315,196.0,0,54,261,0,0,112,19,SUP008
S002,P001,Perishables,2025-12-01,136,0.0,5,51,80,0,0,112,19,SUP001
S014,P022,Household Essentials,2025-12-08,172,0.0,0,60,112,0,0,137,23,SUP008
S015,P008,Packaged Foods,2025-11-03,419,0.0,1,26,392,0,0,109,14,SUP004
S010,P026,Personal Care,2025-09-29,239,0.0,0,71,168,0,0,140,23,SUP010
S013,P013,Beverages,2025-01-27,185,161.0,0,34,151,0,0,132,17,SUP005
S006,P007,Packaged Foods,2025-01-20,50,0.0,0,21,29,0,0,43,11,SUP003
S006,P014,Beverages,2025-05-05,216,0.0,1,34,181,0,0,77,13,SUP006
S004,P007,Packaged Foods,2025-02-17,27,0.0,0,13,14,0,0,21,5,SUP003
S013,P011,Packaged Foods,2025-08-25,336,137.0,0,58,278,0,0,108,27,SUP003
S015,P009,Packaged Foods,2025-09-08,124,114.0,0,19,105,0,0,41,10,SUP003
S015,P001,Perishables,2025-10-20,258,0.0,10,42,206,0,0,104,17,SUP001
S008,P030,Personal Care,2025-07-21,139,88.0,0,24,115,0,0,48,8,SUP010
S004,P028,Personal Care,2025-08-11,158,120.0,0,23,135,0,0,66,11,SUP010
S008,P018,Beverages,2025-09-01,260,99.0,1,37,222,0,0,79,13,SUP006
S010,P030,Personal Care,2025-01-13,61,0.0,0,32,29,0,0,82,14,SUP010
