store_id,store_name,region,store_type,product_id,product_name,category,week_start,opening_stock,units_received,spoilage_units,units_sold,closing_stock,stockout_flag,lost_sales_units,lost_sales_value,reorder_point,safety_stock,supplier_id,avg_lead_time_days,reliability_score,unit_cost,unit_price,inventory_value,cogs,spoilage_cost
S005,South Flagship 5,South,Flagship,P018,Green Tea Box,Beverages,2025-01-20,300,261.0,1,91,208,0,0,0.0,207,34,SUP006,15,0.83,203.58,352.78,42344.64,18525.780000000002,203.58
S014,West Standard 14,West,Standard,P023,All-Purpose Cleaner,Household Essentials,2025-02-24,133,101.0,0,49,84,0,0,0.0,71,18,SUP007,6,0.89,343.86,620.06,28884.24,16849.14,0.0
S008,South Express 8,South,Express,P003,Paneer 200g,Perishables,2025-02-17,61,0.0,2,18,41,0,0,0.0,50,8,SUP001,13,0.95,33.93,50.31,1391.1299999999999,610.74,67.86
S011,East Standard 11,East,Standard,P001,Fresh Milk 1L,Perishables,2025-04-07,154,0.0,6,48,100,0,0,0.0,100,17,SUP001,13,0.95,74.84,135.63,7484.0,3592.32,449.04
S009,East Flagship 9,East,Flagship,P006,Fresh Eggs (12),Perishables,2025-11-10,740,0.0,37,42,661,0,0,0.0,170,21,SUP002,21,0.92,51.14,81.02,33803.54,2147.88,1892.18
S003,North Standard 3,North,Standard,P025,Toothpaste 100g,Personal Care,2025-08-18,105,0.0,0,33,72,0,0,0.0,107,13,SUP009,18,0.9,381.89,560.84,27496.079999999998,12602.369999999999,0.0
S007,South Standard 7,South,Standard,P016,Energy Drink Can,Beverages,2025-10-20,190,0.0,1,52,137,0,0,0.0,122,20,SUP006,15,0.83,389.91,568.72,53417.670000000006,20275.32,389.91
S009,East Flagship 9,East,Flagship,P006,Fresh Eggs (12),Perishables,2025-09-29,128,0.0,6,69,53,0,0,0.0,170,21,SUP002,21,0.92,51.14,81.02,2710.42,3528.66,306.84000000000003
S016,West Express 16,West,Express,P010,Frozen Peas 500g,Packaged Foods,2025-03-03,193,0.0,1,16,176,0,0,0.0,48,6,SUP004,21,0.85,562.75,881.36,99044.0,9004.0,562.75
S002,North Standard 2,North,Standard,P023,All-Purpose Cleaner,Household Essentials,2025-06-16,144,106.0,0,51,93,0,0,0.0,77,19,SUP007,6,0.89,343.86,620.06,31978.98,17536.86,0.0
S005,South Flagship 5,South,Flagship,P006,Fresh Eggs (12),Perishables,2025-12-29,310,0.0,16,43,251,0,0,0.0,154,19,SUP002,21,0.92,51.14,81.02,12836.14,2199.02,818.24
S004,North Express 4,North,Express,P002,Brown Bread,Perishables,2025-12-08,70,0.0,3,9,58,0,0,0.0,38,5,SUP002,21,0.92,168.93,291.21,9797.94,1520.3700000000001,506.79
S011,East Standard 11,East,Standard,P027,Hand Sanitizer 200ml,Personal Care,2025-11-03,412,0.0,2,35,375,0,0,0.0,134,17,SUP009,18,0.9,370.0,556.57,138750.0,12950.0,740.0
S008,South Express 8,South,Express,P030,Hair Oil 200ml,Personal Care,2025-09-22,89,0.0,0,14,75,0,0,0.0,48,8,SUP010,15,0.9,312.2,464.39,23415.0,4370.8,0.0
S005,South Flagship 5,South,Flagship,P030,Hair Oil 200ml,Personal Care,2025-03-24,312,0.0,0,55,257,0,0,0.0,127,21,SUP010,15,0.9,312.2,464.39,80235.4,17171.0,0.0
S014,West Standard 14,West,Standard,P014,Orange Juice 1L,Beverages,2025-11-10,307,0.0,1,21,285,0,0,0.0,71,12,SUP006,15,0.83,249.02,418.47,70970.7,5229.42,249.02
S015,West Standard 15,West,Standard,P028,Shaving Cream,Personal Care,2025-02-03,324,0.0,0,58,266,0,0,0.0,128,21,SUP010,15,0.9,150.41,217.98,40009.06,8723.78,0.0
S006,South Standard 6,South,Standard,P008,Breakfast Cereal,Packaged Foods,2025-03-03,486,0.0,1,44,441,0,0,0.0,118,15,SUP004,21,0.85,71.87,118.18,31694.670000000002,3162.28,71.87
S005,South Flagship 5,South,Flagship,P028,Shaving Cream,Personal Care,2025-02-03,508,0.0,0,64,444,0,0,0.0,196,33,SUP010,15,0.9,150.41,217.98,66782.04,9626.24,0.0
S012,East Express 12,East,Express,P006,Fresh Eggs (12),Perishables,2025-09-01,113,0.0,6,17,90,0,0,0.0,53,7,SUP002,21,0.92,51.14,81.02,4602.6,869.38,306.84000000000003
S011,East Standard 11,East,Standard,P014,Orange Juice 1L,Beverages,2025-12-01,241,0.0,1,25,215,0,0,0.0,69,11,SUP006,15,0.83,249.02,418.47,53539.3,6225.5,249.02
S009,East Flagship 9,East,Flagship,P011,Pasta 500g,Packaged Foods,2025-01-13,225,165.0,0,62,163,0,0,0.0,120,30,SUP003,10,0.85,389.93,598.54,63558.590000000004,24175.66,0.0
S003,North Standard 3,North,Standard,P019,Dish Soap 500ml,Household Essentials,2025-12-22,77,0.0,0,42,35,0,0,0.0,61,15,SUP007,6,0.89,633.68,997.2,22178.8,26614.559999999998,0.0
S008,South Express 8,South,Express,P012,Ketchup 500g,Packaged Foods,2025-03-03,103,0.0,0,12,91,0,0,0.0,32,4,SUP004,21,0.85,254.57,434.46,23165.87,3054.84,0.0
S001,North Flagship 1,North,Flagship,P012,Ketchup 500g,Packaged Foods,2025-02-17,342,0.0,1,27,314,0,0,0.0,89,11,SUP004,21,0.85,254.57,434.46,79934.98,6873.389999999999,254.57
S011,East Standard 11,East,Standard,P012,Ketchup 500g,Packaged Foods,2025-02-03,48,0.0,0,19,29,0,0,0.0,52,7,SUP004,21,0.85,254.57,434.46,7382.53,4836.83,0.0
S002,North Standard 2,North,Standard,P003,Paneer 200g,Perishables,2025-04-07,154,0.0,6,34,114,0,0,0.0,92,15,SUP001,13,0.95,33.93,50.31,3868.02,1153.62,203.57999999999998
S016,West Express 16,West,Express,P001,Fresh Milk 1L,Perishables,2025-08-25,177,0.0,7,23,147,0,0,0.0,58,10,SUP001,13,0.95,74.84,135.63,11001.480000000001,1721.3200000000002,523.88
S006,South Standard 6,South,Standard,P026,Body Wash 250ml,Personal Care,2025-03-17,402,241.0,1,82,319,0,0,0.0,152,25,SUP010,15,0.9,405.93,622.07,129491.67,33286.26,405.93
S011,East Standard 11,East,Standard,P009,Biscuits Family Pack,Packaged Foods,2025-02-17,111,0.0,0,29,82,0,0,0.0,40,10,SUP003,10,0.85,130.23,193.67,10678.859999999999,3776.6699999999996,0.0
S014,West Standard 14,West,Standard,P027,Hand Sanitizer 200ml,Personal Care,2025-10-20,505,0.0,3,52,450,0,0,0.0,138,17,SUP009,18,0.9,370.0,556.57,166500.0,19240.0,1110.0
S014,West Standard 14,West,Standard,P012,Ketchup 500g,Packaged Foods,2025-09-22,212,0.0,0,16,196,0,0,0.0,54,7,SUP004,21,0.85,254.57,434.46,49895.72,4073.12,0.0
S012,East Express 12,East,Express,P026,Body Wash 250ml,Personal Care,2025-02-03,188,0.0,0,24,164,0,0,0.0,74,12,SUP010,15,0.9,405.93,622.07,66572.52,9742.32,0.0
S005,South Flagship 5,South,Flagship,P018,Green Tea Box,Beverages,2025-03-17,484,0.0,2,108,374,0,0,0.0,207,34,SUP006,15,0.83,203.58,352.78,76138.92,21986.640000000003,407.16
S015,West Standard 15,West,Standard,P017,Instant Coffee 100g,Beverages,2025-06-30,686,0.0,3,59,624,0,0,0.0,172,22,SUP005,19,0.83,74.68,129.0,46600.32000000001,4406.120000000001,224.04000000000002
S005,South Flagship 5,South,Flagship,P015,Mineral Water 1L,Beverages,2025-01-13,160,0.0,1,55,104,0,0,0.0,192,24,SUP005,19,0.83,235.43,413.22,24484.72,12948.65,235.43
S012,East Express 12,East,Express,P005,Butter 100g,Perishables,2025-09-15,102,76.0,6,21,75,0,0,0.0,62,10,SUP001,13,0.95,223.18,345.5,16738.5,4686.78,1339.08
S016,West Express 16,West,Express,P008,Breakfast Cereal,Packaged Foods,2025-05-26,147,0.0,0,16,131,0,0,0.0,61,8,SUP004,21,0.85,71.87,118.18,9414.970000000001,1149.92,0.0
S008,South Express 8,South,Express,P005,Butter 100g,Perishables,2025-05-26,100,0.0,6,34,60,0,0,0.0,69,12,SUP001,13,0.95,223.18,345.5,13390.800000000001,7588.12,1339.08
S009,East Flagship 9,East,Flagship,P025,Toothpaste 100g,Personal Care,2025-01-20,73,0.0,0,45,28,0,0,0.0,172,22,SUP009,18,0.9,381.89,560.84,10692.92,17185.05,0.0
S015,West Standard 15,West,Standard,P009,Biscuits Family Pack,Packaged Foods,2025-10-06,77,55.0,0,21,56,0,0,0.0,41,10,SUP003,10,0.85,130.23,193.67,7292.879999999999,2734.83,0.0
S012,East Express 12,East,Express,P014,Orange Juice 1L,Beverages,2025-09-08,99,0.0,0,14,85,0,0,0.0,38,6,SUP006,15,0.83,249.02,418.47,21166.7,3486.28,0.0
S016,West Express 16,West,Express,P003,Paneer 200g,Perishables,2025-04-28,69,60.0,2,20,47,0,0,0.0,47,8,SUP001,13,0.95,33.93,50.31,1594.71,678.6,67.86
S010,East Standard 10,East,Standard,P014,Orange Juice 1L,Beverages,2025-10-27,94,0.0,0,28,66,0,0,0.0,71,12,SUP006,15,0.83,249.02,418.47,16435.32,6972.56,0.0
S016,West Express 16,West,Express,P008,Breakfast Cereal,Packaged Foods,2025-08-18,85,71.0,0,18,67,0,0,0.0,61,8,SUP004,21,0.85,71.87,118.18,4815.29,1293.66,0.0
S002,North Standard 2,North,Standard,P001,Fresh Milk 1L,Perishables,2025-10-27,392,114.0,15,38,339,0,0,0.0,112,19,SUP001,13,0.95,74.84,135.63,25370.760000000002,2843.92,1122.6000000000001
S005,South Flagship 5,South,Flagship,P008,Breakfast Cereal,Packaged Foods,2025-07-28,233,0.0,0,59,174,0,0,0.0,168,21,SUP004,21,0.85,71.87,118.18,12505.380000000001,4240.33,0.0
S012,East Express 12,East,Express,P017,Instant Coffee 100g,Beverages,2025-06-30,303,0.0,2,30,271,0,0,0.0,90,11,SUP005,19,0.83,74.68,129.0,20238.280000000002,2240.4,149.36
S010,East Standard 10,East,Standard,P013,Cola 2L,Beverages,2025-03-24,186,0.0,0,29,157,0,0,0.0,86,11,SUP005,19,0.83,71.04,102.19,11153.28,2060.1600000000003,0.0
S006,South Standard 6,South,Standard,P010,Frozen Peas 500g,Packaged Foods,2025-03-31,193,0.0,1,34,158,0,0,0.0,93,12,SUP004,21,0.85,562.75,881.36,88914.5,19133.5,562.75
S004,North Express 4,North,Express,P024,Paper Towels (2 pack),Household Essentials,2025-09-29,117,68.0,0,23,94,0,0,0.0,38,6,SUP008,13,0.97,942.51,1453.01,88595.94,21677.73,0.0
S006,South Standard 6,South,Standard,P016,Energy Drink Can,Beverages,2025-07-21,621,523.0,2,45,574,0,0,0.0,146,24,SUP006,15,0.83,389.91,568.72,223808.34000000003,17545.95,779.82
S008,South Express 8,South,Express,P003,Paneer 200g,Perishables,2025-04-21,137,82.0,5,21,111,0,0,0.0,50,8,SUP001,13,0.95,33.93,50.31,3766.23,712.53,169.65
S009,East Flagship 9,East,Flagship,P027,Hand Sanitizer 200ml,Personal Care,2025-10-06,427,0.0,2,80,345,0,0,0.0,236,29,SUP009,18,0.9,370.0,556.57,127650.0,29600.0,740.0
S008,South Express 8,South,Express,P027,Hand Sanitizer 200ml,Personal Care,2025-06-02,292,0.0,1,19,272,0,0,0.0,81,10,SUP009,18,0.9,370.0,556.57,100640.0,7030.0,370.0
S002,North Standard 2,North,Standard,P008,Breakfast Cereal,Packaged Foods,2025-06-16,384,0.0,1,36,347,0,0,0.0,118,15,SUP004,21,0.85,71.87,118.18,24938.890000000003,2587.32,71.87
S011,East Standard 11,East,Standard,P007,Instant Noodles Pack,Packaged Foods,2025-09-15,59,47.0,0,21,38,0,0,0.0,39,10,SUP003,10,0.85,478.65,792.21,18188.7,10051.65,0.0
S011,East Standard 11,East,Standard,P019,Dish Soap 500ml,Household Essentials,2025-06-30,72,0.0,0,36,36,0,0,0.0,55,14,SUP007,6,0.89,633.68,997.2,22812.48,22812.48,0.0
S004,North Express 4,North,Express,P028,Shaving Cream,Personal Care,2025-02-10,131,0.0,0,29,102,0,0,0.0,66,11,SUP010,15,0.9,150.41,217.98,15341.82,4361.89,0.0
S004,North Express 4,North,Express,P001,Fresh Milk 1L,Perishables,2025-03-03,15,0.0,1,14,0,1,9,1220.67,54,9,SUP001,13,0.95,74.84,135.63,0.0,1047.76,74.84
S005,South Flagship 5,South,Flagship,P009,Biscuits Family Pack,Packaged Foods,2025-12-29,119,87.0,0,47,72,0,0,0.0,63,16,SUP003,10,0.85,130.23,193.67,9376.56,6120.8099999999995,0.0
S016,West Express 16,West,Express,P008,Breakfast Cereal,Packaged Foods,2025-12-29,208,0.0,0,19,189,0,0,0.0,61,8,SUP004,21,0.85,71.87,118.18,13583.43,1365.5300000000002,0.0
S008,South Express 8,South,Express,P024,Paper Towels (2 pack),Household Essentials,2025-05-26,79,0.0,0,17,62,0,0,0.0,43,7,SUP008,13,0.97,942.51,1453.01,58435.62,16022.67,0.0
S006,South Standard 6,South,Standard,P015,Mineral Water 1L,Beverages,2025-08-04,194,176.0,1,40,153,0,0,0.0,134,17,SUP005,19,0.83,235.43,413.22,36020.79,9417.2,235.43
S002,North Standard 2,North,Standard,P008,Breakfast Cereal,Packaged Foods,2025-09-01,336,0.0,1,24,311,0,0,0.0,118,15,SUP004,21,0.85,71.87,118.18,22351.57,1724.88,71.87
S012,East Express 12,East,Express,P025,Toothpaste 100g,Personal Care,2025-10-06,61,0.0,0,22,39,0,0,0.0,53,7,SUP009,18,0.9,381.89,560.84,14893.71,8401.58,0.0
S002,North Standard 2,North,Standard,P022,Trash Bags (30 pack),Household Essentials,2025-06-02,212,0.0,0,71,141,0,0,0.0,149,25,SUP008,13,0.97,364.5,550.03,51394.5,25879.5,0.0
S001,North Flagship 1,North,Flagship,P005,Butter 100g,Perishables,2025-07-14,519,322.0,31,75,413,0,0,0.0,195,32,SUP001,13,0.95,223.18,345.5,92173.34,16738.5,6918.58
S009,East Flagship 9,East,Flagship,P006,Fresh Eggs (12),Perishables,2025-06-02,490,0.0,24,47,419,0,0,0.0,170,21,SUP002,21,0.92,51.14,81.02,21427.66,2403.58,1227.3600000000001
S013,West Flagship 13,West,Flagship,P013,Cola 2L,Beverages,2025-12-22,71,0.0,0,45,26,0,0,0.0,132,17,SUP005,19,0.83,71.04,102.19,1847.0400000000002,3196.8,0.0
S010,East Standard 10,East,Standard,P024,Paper Towels (2 pack),Household Essentials,2025-12-15,96,0.0,0,29,67,0,0,0.0,73,12,SUP008,13,0.97,942.51,1453.01,63148.17,27332.79,0.0
S012,East Express 12,East,Express,P026,Body Wash 250ml,Personal Care,2025-08-18,114,0.0,0,34,80,0,0,0.0,74,12,SUP010,15,0.9,405.93,622.07,32474.4,13801.62,0.0
S005,South Flagship 5,South,Flagship,P015,Mineral Water 1L,Beverages,2025-05-05,395,0.0,2,73,320,0,0,0.0,192,24,SUP005,19,0.83,235.43,413.22,75337.6,17186.39,470.86
S007,South Standard 7,South,Standard,P028,Shaving Cream,Personal Care,2025-10-06,269,0.0,0,58,211,0,0,0.0,115,19,SUP010,15,0.9,150.41,217.98,31736.51,8723.78,0.0
S013,West Flagship 13,West,Flagship,P016,Energy Drink Can,Beverages,2025-04-14,901,0.0,3,93,805,0,0,0.0,207,34,SUP006,15,0.83,389.91,568.72,313877.55000000005,36261.630000000005,1169.73
S005,South Flagship 5,South,Flagship,P002,Brown Bread,Perishables,2025-09-22,159,0.0,7,25,127,0,0,0.0,113,14,SUP002,21,0.92,168.93,291.21,21454.11,4223.25,1182.51
S008,South Express 8,South,Express,P006,Fresh Eggs (12),Perishables,2025-03-17,151,0.0,8,18,125,0,0,0.0,59,7,SUP002,21,0.92,51.14,81.02,6392.5,920.52,409.12
S005,South Flagship 5,South,Flagship,P021,Toilet Paper (6 pack),Household Essentials,2025-02-17,153,0.0,0,100,53,0,0,0.0,137,34,SUP007,6,0.89,822.15,1325.71,43573.95,82215.0,0.0
S006,South Standard 6,South,Standard,P014,Orange Juice 1L,Beverages,2025-04-28,252,85.0,1,35,216,0,0,0.0,77,13,SUP006,15,0.83,249.02,418.47,53788.32,8715.7,249.02
S004,North Express 4,North,Express,P009,Biscuits Family Pack,Packaged Foods,2025-01-06,26,0.0,0,15,11,0,0,0.0,21,5,SUP003,10,0.85,130.23,193.67,1432.53,1953.4499999999998,0.0
S015,West Standard 15,West,Standard,P029,Deodorant Spray,Personal Care,2025-06-02,221,0.0,0,19,202,0,0,0.0,58,7,SUP009,18,0.9,518.28,771.74,104692.56,9847.32,0.0
S010,East Standard 10,East,Standard,P027,Hand Sanitizer 200ml,Personal Care,2025-08-25,132,0.0,1,47,84,0,0,0.0,138,17,SUP009,18,0.9,370.0,556.57,31080.0,17390.0,370.0
S005,South Flagship 5,South,Flagship,P008,Breakfast Cereal,Packaged Foods,2025-03-31,361,0.0,1,51,309,0,0,0.0,168,21,SUP004,21,0.85,71.87,118.18,22207.83,3665.3700000000003,71.87
S012,East Express 12,East,Express,P020,Laundry Detergent 1kg,Household Essentials,2025-03-03,14,0.0,0,10,4,0,0,0.0,23,4,SUP008,13,0.97,395.11,674.34,1580.44,3951.1000000000004,0.0
S005,South Flagship 5,South,Flagship,P025,Toothpaste 100g,Personal Care,2025-09-01,89,0.0,0,33,56,0,0,0.0,156,20,SUP009,18,0.9,381.89,560.84,21385.84,12602.369999999999,0.0
S011,East Standard 11,East,Standard,P012,Ketchup 500g,Packaged Foods,2025-03-03,313,0.0,1,15,297,0,0,0.0,52,7,SUP004,21,0.85,254.57,434.46,75607.29,3818.5499999999997,254.57
S009,East Flagship 9,East,Flagship,P001,Fresh Milk 1L,Perishables,2025-05-12,291,0.0,11,77,203,0,0,0.0,176,29,SUP001,13,0.95,74.84,135.63,15192.52,5762.68,823.24
S014,West Standard 14,West,Standard,P005,Butter 100g,Perishables,2025-12-01,206,0.0,12,45,149,0,0,0.0,117,20,SUP001,13,0.95,223.18,345.5,33253.82,10043.1,2678.16
S011,East Standard 11,East,Standard,P004,Fresh Curd 500g,Perishables,2025-04-07,194,0.0,10,74,110,0,0,0.0,164,20,SUP002,21,0.92,97.3,142.66,10703.0,7200.2,973.0
S008,South Express 8,South,Express,P007,Instant Noodles Pack,Packaged Foods,2025-11-24,29,26.0,0,12,17,0,0,0.0,23,6,SUP003,10,0.85,478.65,792.21,8137.049999999999,5743.799999999999,0.0
S015,West Standard 15,West,Standard,P024,Paper Towels (2 pack),Household Essentials,2025-03-10,117,102.0,0,33,84,0,0,0.0,73,12,SUP008,13,0.97,942.51,1453.01,79170.84,31102.829999999998,0.0
S009,East Flagship 9,East,Flagship,P004,Fresh Curd 500g,Perishables,2025-10-20,863,863.0,43,115,705,0,0,0.0,289,36,SUP002,21,0.92,97.3,142.66,68596.5,11189.5,4183.9
S001,North Flagship 1,North,Flagship,P020,Laundry Detergent 1kg,Household Essentials,2025-07-07,194,0.0,0,26,168,0,0,0.0,73,12,SUP008,13,0.97,395.11,674.34,66378.48,10272.86,0.0
S003,North Standard 3,North,Standard,P019,Dish Soap 500ml,Household Essentials,2025-02-17,71,0.0,0,33,38,0,0,0.0,61,15,SUP007,6,0.89,633.68,997.2,24079.839999999997,20911.44,0.0
S007,South Standard 7,South,Standard,P021,Toilet Paper (6 pack),Household Essentials,2025-07-14,151,103.0,0,47,104,0,0,0.0,81,20,SUP007,6,0.89,822.15,1325.71,85503.59999999999,38641.049999999996,0.0
S004,North Express 4,North,Express,P004,Fresh Curd 500g,Perishables,2025-02-24,292,0.0,15,27,250,0,0,0.0,89,11,SUP002,21,0.92,97.3,142.66,24325.0,2627.1,1459.5
S001,North Flagship 1,North,Flagship,P007,Instant Noodles Pack,Packaged Foods,2025-11-24,80,0.0,0,29,51,0,0,0.0,66,16,SUP003,10,0.85,478.65,792.21,24411.149999999998,13880.849999999999,0.0
S011,East Standard 11,East,Standard,P012,Ketchup 500g,Packaged Foods,2025-07-21,187,0.0,0,11,176,0,0,0.0,52,7,SUP004,21,0.85,254.57,434.46,44804.32,2800.27,0.0
S002,North Standard 2,North,Standard,P023,All-Purpose Cleaner,Household Essentials,2025-02-17,101,0.0,0,62,39,0,0,0.0,77,19,SUP007,6,0.89,343.86,620.06,13410.54,21319.32,0.0
S008,South Express 8,South,Express,P028,Shaving Cream,Personal Care,2025-12-08,109,0.0,0,26,83,0,0,0.0,75,12,SUP010,15,0.9,150.41,217.98,12484.029999999999,3910.66,0.0
S014,West Standard 14,West,Standard,P021,Toilet Paper (6 pack),Household Essentials,2025-12-29,56,0.0,0,50,6,0,0,0.0,89,22,SUP007,6,0.89,822.15,1325.71,4932.9,41107.5,0.0
S016,West Express 16,West,Express,P018,Green Tea Box,Beverages,2025-12-08,63,0.0,0,30,33,0,0,0.0,75,12,SUP006,15,0.83,203.58,352.78,6718.14,6107.400000000001,0.0
S016,West Express 16,West,Express,P004,Fresh Curd 500g,Perishables,2025-07-28,100,0.0,5,21,74,0,0,0.0,95,12,SUP002,21,0.92,97.3,142.66,7200.2,2043.3,486.5
S003,North Standard 3,North,Standard,P021,Toilet Paper (6 pack),Household Essentials,2025-02-17,177,129.0,0,60,117,0,0,0.0,94,24,SUP007,6,0.89,822.15,1325.71,96191.55,49329.0,0.0
S002,North Standard 2,North,Standard,P019,Dish Soap 500ml,Household Essentials,2025-07-07,79,0.0,0,36,43,0,0,0.0,62,16,SUP007,6,0.89,633.68,997.2,27248.239999999998,22812.48,0.0
S009,East Flagship 9,East,Flagship,P014,Orange Juice 1L,Beverages,2025-01-20,203,0.0,1,64,138,0,0,0.0,122,20,SUP006,15,0.83,249.02,418.47,34364.76,15937.28,249.02
S007,South Standard 7,South,Standard,P016,Energy Drink Can,Beverages,2025-12-08,185,0.0,1,54,130,0,0,0.0,122,20,SUP006,15,0.83,389.91,568.72,50688.3,21055.140000000003,389.91
S003,North Standard 3,North,Standard,P019,Dish Soap 500ml,Household Essentials,2025-06-30,114,76.0,0,43,71,0,0,0.0,61,15,SUP007,6,0.89,633.68,997.2,44991.28,27248.239999999998,0.0
S006,South Standard 6,South,Standard,P027,Hand Sanitizer 200ml,Personal Care,2025-06-09,369,235.0,2,48,319,0,0,0.0,150,19,SUP009,18,0.9,370.0,556.57,118030.0,17760.0,740.0
S015,West Standard 15,West,Standard,P003,Paneer 200g,Perishables,2025-02-10,230,0.0,8,32,190,0,0,0.0,85,14,SUP001,13,0.95,33.93,50.31,6446.7,1085.76,271.44
S016,West Express 16,West,Express,P003,Paneer 200g,Perishables,2025-10-06,106,0.0,4,21,81,0,0,0.0,47,8,SUP001,13,0.95,33.93,50.31,2748.33,712.53,135.72
S009,East Flagship 9,East,Flagship,P013,Cola 2L,Beverages,2025-03-31,284,0.0,0,49,235,0,0,0.0,147,18,SUP005,19,0.83,71.04,102.19,16694.4,3480.9600000000005,0.0
S014,West Standard 14,West,Standard,P006,Fresh Eggs (12),Perishables,2025-11-17,441,0.0,22,24,395,0,0,0.0,99,12,SUP002,21,0.92,51.14,81.02,20200.3,1227.3600000000001,1125.08
S016,West Express 16,West,Express,P002,Brown Bread,Perishables,2025-02-03,111,72.0,5,15,91,0,0,0.0,41,5,SUP002,21,0.92,168.93,291.21,15372.630000000001,2533.9500000000003,844.6500000000001
S004,North Express 4,North,Express,P028,Shaving Cream,Personal Care,2025-04-07,311,0.0,0,27,284,0,0,0.0,66,11,SUP010,15,0.9,150.41,217.98,42716.44,4061.0699999999997,0.0
S007,South Standard 7,South,Standard,P010,Frozen Peas 500g,Packaged Foods,2025-06-09,286,0.0,1,27,258,0,0,0.0,78,10,SUP004,21,0.85,562.75,881.36,145189.5,15194.25,562.75
S004,North Express 4,North,Express,P008,Breakfast Cereal,Packaged Foods,2025-08-18,196,0.0,0,13,183,0,0,0.0,57,7,SUP004,21,0.85,71.87,118.18,13152.210000000001,934.3100000000001,0.0
S012,East Express 12,East,Express,P026,Body Wash 250ml,Personal Care,2025-03-17,199,124.0,0,32,167,0,0,0.0,74,12,SUP010,15,0.9,405.93,622.07,67790.31,12989.76,0.0
S003,North Standard 3,North,Standard,P008,Breakfast Cereal,Packaged Foods,2025-06-23,595,0.0,1,39,555,0,0,0.0,115,14,SUP004,21,0.85,71.87,118.18,39887.850000000006,2802.9300000000003,71.87
S009,East Flagship 9,East,Flagship,P026,Body Wash 250ml,Personal Care,2025-11-03,150,0.0,0,85,65,0,0,0.0,239,40,SUP010,15,0.9,405.93,622.07,26385.45,34504.05,0.0
S001,North Flagship 1,North,Flagship,P002,Brown Bread,Perishables,2025-02-24,642,0.0,29,32,581,0,0,0.0,121,15,SUP002,21,0.92,168.93,291.21,98148.33,5405.76,4898.97
S008,South Express 8,South,Express,P005,Butter 100g,Perishables,2025-10-13,180,122.0,11,31,138,0,0,0.0,69,12,SUP001,13,0.95,223.18,345.5,30798.84,6918.58,2454.98
S003,North Standard 3,North,Standard,P004,Fresh Curd 500g,Perishables,2025-06-23,258,0.0,13,76,169,0,0,0.0,180,23,SUP002,21,0.92,97.3,142.66,16443.7,7394.8,1264.8999999999999
S010,East Standard 10,East,Standard,P025,Toothpaste 100g,Personal Care,2025-02-24,344,0.0,1,34,309,0,0,0.0,101,13,SUP009,18,0.9,381.89,560.84,118004.01,12984.26,381.89
S010,East Standard 10,East,Standard,P026,Body Wash 250ml,Personal Care,2025-06-30,264,0.0,1,68,195,0,0,0.0,140,23,SUP010,15,0.9,405.93,622.07,79156.35,27603.24,405.93
S002,North Standard 2,North,Standard,P002,Brown Bread,Perishables,2025-09-08,284,0.0,13,20,251,0,0,0.0,79,10,SUP002,21,0.92,168.93,291.21,42401.43,3378.6000000000004,2196.09
S007,South Standard 7,South,Standard,P024,Paper Towels (2 pack),Household Essentials,2025-08-11,130,0.0,0,32,98,0,0,0.0,66,11,SUP008,13,0.97,942.51,1453.01,92365.98,30160.32,0.0
S013,West Flagship 13,West,Flagship,P024,Paper Towels (2 pack),Household Essentials,2025-02-17,184,0.0,0,52,132,0,0,0.0,111,19,SUP008,13,0.97,942.51,1453.01,124411.31999999999,49010.52,0.0
S004,North Express 4,North,Express,P009,Biscuits Family Pack,Packaged Foods,2025-08-18,39,23.0,0,14,25,0,0,0.0,21,5,SUP003,10,0.85,130.23,193.67,3255.7499999999995,1823.2199999999998,0.0
S014,West Standard 14,West,Standard,P023,All-Purpose Cleaner,Household Essentials,2025-08-11,133,90.0,0,40,93,0,0,0.0,71,18,SUP007,6,0.89,343.86,620.06,31978.98,13754.400000000001,0.0
